1	0.12	0.87	0.05	0.37
2	-11.80	-12.20	0.72	0.17
3	-11.30	-7.39	0.92	0.20
4	-15.10	-8.37	1.15	0.20
5	-11.40	-9.07	1.38	0.30
6	-9.45	-8.44	1.72	0.10
7	-15.10	-7.07	1.85	0.37
8	-3.37	-4.86	2.25	0.20
9	-14.20	1.51	2.65	0.20
10	-15.50	7.21	2.92	0.23
11	-15.60	9.94	3.18	0.50
12	-13.50	9.63	3.72	0.27
13	-9.90	9.99	4.02	0.47
14	-4.65	9.37	4.52	0.10
15	3.61	0.33	4.65	0.30
16	5.27	4.32	4.98	0.27
17	5.46	-5.15	5.32	0.93
18	14.60	-4.52	6.38	0.33
19	16.20	-7.72	6.75	0.27
20	8.52	-4.74	7.08	0.23
21	-14.90	-0.21	7.52	0.90
22	-10.70	-0.58	8.45	0.43
23	-8.86	-0.96	8.92	0.17
24	-13.60	-0.75	9.12	0.20
25	-16.80	0.34	9.35	0.27
26	-11.10	0.60	9.65	0.40
27	-13.40	6.54	10.20	0.13
28	-16.10	7.02	10.30	0.13
29	-10.90	6.79	10.50	0.47
30	-15.00	3.30	11.00	0.57
31	-10.20	3.96	11.60	0.40
32	-8.60	3.46	12.00	0.10
33	-15.30	4.95	12.20	0.33
34	-14.70	-0.46	12.60	0.27
35	-16.80	-2.11	12.90	0.13
36	-14.30	8.20	13.10	0.23
37	-10.10	10.00	13.40	0.47
38	4.90	-1.95	14.00	0.13
39	7.32	-3.84	14.20	0.10
40	15.70	-4.16	14.30	0.30
41	14.80	-6.67	14.60	0.17
