1	-1.10	6.30	0.02	0.17
2	1.51	3.12	0.22	0.17
3	0.73	0.31	0.42	0.23
4	-16.70	-7.24	0.82	0.50
5	-18.80	-6.20	1.35	0.20
6	-18.00	-4.82	1.65	0.67
7	-14.00	-4.58	2.35	0.33
8	-18.00	-3.31	2.72	0.30
9	-19.80	-0.89	3.25	0.37
10	-20.30	5.87	3.65	0.33
11	-20.40	0.42	4.05	0.50
12	-20.30	2.41	4.58	0.27
13	-13.30	1.96	4.92	0.13
14	-10.80	2.61	5.08	0.33
15	-9.64	8.89	5.45	0.37
16	4.34	1.73	5.85	0.40
17	-18.70	5.05	6.35	0.33
18	-21.40	7.25	6.85	0.13
19	-19.10	13.60	7.02	0.43
20	-13.50	13.10	7.48	0.23
21	2.25	3.11	7.78	0.23
22	6.33	2.20	8.05	0.13
23	2.67	-2.41	8.22	0.63
24	8.60	-1.55	8.88	0.10
25	13.60	-2.20	9.02	0.67
26	7.40	-2.04	9.72	0.27
27	0.09	-2.32	10.00	0.37
28	3.22	-2.37	10.40	0.53
29	9.19	-0.98	11.00	0.10
30	-2.06	-2.12	11.20	0.13
31	-2.90	-7.35	11.30	0.17
32	3.45	-7.73	11.50	0.27
33	9.63	-8.77	11.80	0.37
34	3.24	-6.89	12.20	0.30
35	1.31	-4.00	12.60	0.30
36	3.69	-0.28	12.90	0.17
37	5.88	5.92	13.10	0.23
38	3.42	4.54	13.40	0.67
39	2.03	-2.43	14.20	0.57
