1	-2.41	-1.70	0.02	0.17
2	3.49	-1.46	0.22	0.33
3	7.81	-0.35	0.58	0.17
4	4.89	-6.39	0.82	0.17
5	2.95	-15.90	1.02	0.10
6	3.05	-13.50	1.15	0.47
7	-1.52	-11.90	1.68	0.17
8	15.50	-0.97	2.42	0.20
9	13.40	2.14	2.65	0.10
10	1.82	2.55	2.85	0.13
11	-3.60	2.30	3.02	0.40
12	4.20	2.73	3.45	0.27
13	3.31	-1.67	3.75	0.10
14	6.35	-4.60	3.98	0.30
15	2.78	-4.67	4.32	0.27
16	-16.60	-7.16	5.22	0.13
17	-16.30	-7.65	5.45	0.30
18	-16.70	-0.33	5.78	0.27
19	-16.40	8.67	6.08	0.13
20	-18.50	12.70	6.28	1.57
21	1.42	0.72	8.55	0.20
22	5.47	-7.83	8.78	0.20
23	4.67	-14.70	9.12	0.13
24	2.14	-12.60	9.35	0.13
25	-0.42	-0.99	9.52	0.17
26	6.52	0.87	9.75	0.13
27	14.20	-3.80	10.00	0.47
28	-0.88	1.66	11.30	0.23
29	-13.60	12.20	11.70	0.17
30	-18.90	13.00	11.90	0.63
31	4.47	-6.55	12.80	0.17
32	3.00	-4.39	13.30	0.30
33	2.67	-4.62	13.80	0.23
34	3.65	-15.00	14.10	0.17
35	5.99	-11.70	14.30	0.13
36	10.40	-12.70	14.50	0.10
