1	-4.53	-4.52	0.02	0.17
2	3.20	-4.99	0.22	0.17
3	-10.60	-9.52	0.45	0.40
4	-13.30	-7.62	0.88	0.13
5	-9.50	-7.76	1.05	0.17
6	-13.10	-6.22	1.35	0.37
7	-11.30	-6.14	1.75	0.20
8	-8.36	-6.28	1.98	0.33
9	-12.90	-0.03	2.35	0.67
10	-9.48	0.51	3.05	0.33
11	-6.38	0.53	3.42	0.27
12	-13.90	1.58	3.72	0.30
13	-12.90	11.40	4.08	0.90
14	-13.40	2.00	5.05	0.43
15	-13.30	7.89	5.52	0.63
16	-13.70	5.20	6.18	0.47
17	-12.00	5.32	6.68	0.40
18	-7.80	5.68	7.22	0.30
19	-11.20	-2.29	7.55	0.30
20	-8.23	-2.50	7.88	0.77
21	-14.40	-2.02	8.68	0.27
22	0.60	3.55	9.02	0.17
23	4.60	-6.27	9.25	0.13
24	5.38	-9.84	9.42	0.20
25	7.75	-5.24	9.65	0.43
26	10.60	-3.83	10.20	0.23
27	16.00	-2.92	10.40	0.27
28	14.40	-2.33	10.70	0.13
29	10.10	-2.67	11.00	0.23
30	-10.50	9.23	11.30	0.23
31	-12.50	11.40	11.60	0.23
32	-7.84	12.10	11.80	0.47
33	8.16	-1.72	12.40	0.20
34	15.50	-2.55	12.60	0.13
35	10.10	-3.53	12.80	0.20
36	10.60	-6.74	13.00	0.17
37	16.00	-3.88	13.20	0.37
38	10.40	1.43	13.60	0.23
39	6.31	6.71	14.00	0.17
40	3.16	2.58	14.20	0.27
41	2.27	-9.37	14.50	0.27
