1	-6.28	-5.33	0.02	0.20
2	-0.09	-3.39	0.28	0.13
3	-14.50	-9.51	0.48	0.17
4	-14.20	-8.01	0.88	0.47
5	-12.60	-8.64	1.38	0.17
6	-17.00	-7.21	1.58	0.33
7	-13.50	-6.71	1.95	0.40
8	-11.50	-6.68	2.38	0.17
9	-16.20	-5.52	2.58	0.30
10	-17.00	-2.44	2.92	0.63
11	-15.90	-2.65	3.58	0.23
12	-16.40	-1.02	3.85	0.20
13	-13.70	-1.68	4.08	0.27
14	-16.70	1.27	4.38	0.40
15	-17.30	5.32	4.82	1.23
16	-14.70	5.64	6.08	0.33
17	-12.10	5.74	6.45	0.23
18	-17.80	7.74	6.78	0.57
19	0.21	-1.93	7.45	0.33
20	4.06	-3.31	7.82	0.23
21	6.49	-7.88	8.22	0.90
22	-12.30	10.30	9.22	0.23
23	-17.00	11.00	9.48	0.93
24	1.25	-3.44	10.50	0.33
25	-17.80	11.60	10.90	0.93
26	2.02	-0.56	12.00	0.30
27	5.91	4.16	12.30	0.80
28	15.10	0.98	13.20	0.30
29	-16.40	11.80	13.70	0.93
