1	-3.35	-1.13	0.02	0.20
2	2.56	3.38	0.25	0.17
3	-12.60	-3.78	0.45	0.20
4	1.08	-10.50	0.75	0.17
5	8.35	-9.63	1.02	0.13
6	3.47	-7.61	1.25	0.17
7	9.95	-10.70	1.45	0.33
8	5.68	-11.00	1.82	0.17
9	12.40	-10.70	2.02	0.33
10	11.90	0.76	2.38	0.20
11	2.28	1.33	2.62	0.20
12	-13.90	-7.88	2.88	0.13
13	-15.10	-11.10	3.05	0.30
14	-10.80	-14.20	3.38	0.23
15	-15.50	-10.90	3.72	0.43
16	-16.00	-9.35	4.18	0.13
17	-12.90	-11.00	4.35	0.27
18	-16.60	-8.95	4.65	0.40
19	-17.90	-7.69	5.08	0.27
20	-16.10	-7.78	5.38	0.13
21	-19.20	-3.18	5.72	1.03
22	-14.40	-4.26	7.02	0.13
23	-18.90	-0.57	7.22	0.23
24	-18.90	-4.41	7.52	0.37
25	-17.40	-3.72	8.52	0.10
26	-18.20	-0.01	8.72	0.70
27	-20.10	-0.79	9.55	0.17
28	-18.70	-0.47	9.75	0.37
29	-13.20	-1.23	10.20	0.27
30	-14.80	-1.06	10.50	0.10
31	-18.30	0.80	10.60	0.80
32	-19.10	4.19	11.40	0.43
33	-16.50	3.16	11.90	0.40
34	-19.30	3.62	12.30	0.13
35	-19.70	10.30	12.80	0.13
36	-17.50	10.70	13.00	0.50
37	-20.10	6.88	13.60	0.23
38	-12.20	10.20	13.90	0.30
39	0.29	11.00	14.20	0.37
40	-3.65	12.60	14.60	0.20
