1	-3.61	-5.77	0.25	0.17
2	-15.10	-6.49	0.48	0.37
3	-16.30	-4.10	0.92	0.43
4	-13.40	-4.63	1.38	0.53
5	-16.30	-3.97	1.98	0.20
6	-17.30	-0.87	2.22	0.23
7	-17.90	1.92	2.48	0.30
8	-13.30	1.49	2.82	0.20
9	-18.40	6.68	3.05	0.20
10	-18.50	0.33	3.28	0.53
11	-16.90	-0.55	3.85	0.60
12	-15.20	-0.57	4.48	0.13
13	-18.70	7.03	4.65	0.50
14	-15.40	6.60	5.18	0.43
15	-18.80	-1.07	5.65	0.10
16	-18.20	8.81	5.88	0.33
17	-18.40	11.70	6.25	0.30
18	0.80	1.49	6.62	0.17
19	1.34	-4.13	6.88	0.10
20	1.80	-8.46	7.02	0.33
21	3.76	2.29	7.38	0.40
22	12.40	2.76	7.85	0.23
23	2.90	1.59	8.12	0.33
24	-2.90	4.56	8.48	0.30
25	1.76	5.17	8.82	0.27
26	4.01	3.78	9.12	0.77
27	11.50	1.18	9.92	0.23
28	13.40	-0.16	10.20	0.53
29	7.86	-0.32	10.80	0.30
30	2.32	-2.47	11.10	0.37
31	-15.50	9.98	11.70	0.27
32	5.48	-1.83	12.10	0.13
33	10.60	-1.16	12.20	0.13
34	14.30	-3.70	12.40	0.63
35	7.53	2.32	13.10	0.17
36	2.54	4.61	13.30	0.23
37	-4.88	7.16	13.60	0.17
38	1.44	4.69	13.80	0.27
39	-4.32	2.58	14.10	0.30
40	-15.80	8.61	14.50	0.17
41	-18.60	10.10	14.70	0.10
