1	-0.15	1.35	0.02	0.43
2	-0.07	-1.08	0.48	0.10
3	1.75	3.00	0.62	0.20
4	-1.55	-9.00	0.85	0.23
5	-5.18	-12.80	1.12	0.20
6	-7.53	-13.50	1.35	0.20
7	0.94	-14.10	1.58	0.47
8	0.85	-0.60	2.12	0.20
9	10.80	1.55	2.35	0.43
10	-3.93	0.16	2.85	0.30
11	-13.70	3.64	3.18	0.10
12	-20.40	5.11	3.35	0.17
13	-22.40	9.27	3.55	0.50
14	-23.00	4.52	4.08	0.47
15	-20.80	4.48	4.58	0.17
16	-17.60	4.90	4.78	0.37
17	-12.60	6.12	5.18	0.13
18	-21.20	1.64	5.38	0.20
19	-23.30	1.10	5.62	0.33
20	2.33	7.04	6.08	0.43
21	3.40	13.60	6.58	0.13
22	-2.68	13.00	6.75	0.20
23	-4.70	12.70	6.98	0.33
24	-2.09	4.43	7.35	0.33
25	-1.01	2.66	7.72	0.27
26	1.35	3.24	8.02	0.20
27	4.78	2.56	8.25	0.40
28	10.50	2.59	8.68	0.33
29	12.10	-0.98	9.15	0.57
30	-0.21	-5.13	9.75	0.67
31	1.09	-13.40	10.60	0.40
32	9.30	-9.10	11.00	0.43
33	13.70	-5.02	11.50	0.40
34	11.70	-4.26	11.90	0.63
35	14.00	-3.32	12.60	0.57
36	2.97	5.60	13.20	0.23
37	-0.76	4.36	13.50	0.47
38	-4.44	1.43	14.00	0.20
39	-9.21	-0.68	14.20	0.43
40	-10.60	-1.47	14.70	0.13
