1	0.49	-12.10	0.02	0.10
2	4.54	-2.51	0.15	0.20
3	7.37	-8.17	0.42	0.20
4	6.85	-13.70	0.65	0.10
5	-8.17	-10.00	0.92	0.20
6	-11.60	-11.10	1.15	0.47
7	-13.00	-10.10	1.65	0.43
8	-10.80	-10.80	2.12	0.23
9	-8.79	-12.90	2.38	0.10
10	-8.20	-10.80	2.52	0.17
11	-8.47	-10.30	2.85	0.43
12	-9.59	-8.60	3.32	0.17
13	-13.40	-6.16	3.62	0.23
14	-14.50	-1.00	3.92	0.23
15	-6.71	-2.77	4.32	0.17
16	-4.64	-3.31	4.52	0.37
17	-12.60	-2.84	5.22	0.30
18	6.22	-1.73	5.75	0.13
19	8.35	-7.20	5.95	0.13
20	7.89	-12.40	6.12	0.27
21	12.90	1.11	6.55	0.17
22	8.29	-0.12	6.78	0.23
23	7.68	-0.96	7.55	0.13
24	13.40	-2.83	7.78	0.20
25	17.00	-1.52	8.02	0.57
26	20.70	-1.20	8.62	0.40
27	17.60	-3.63	9.05	0.17
28	5.19	-7.14	9.45	0.23
29	-11.80	3.55	9.95	0.27
30	-14.60	4.52	10.30	0.30
31	-15.20	6.06	10.60	0.23
32	-4.12	3.62	11.10	0.23
33	-6.47	7.93	11.40	0.13
34	-14.00	10.00	11.60	0.93
35	-8.84	9.42	12.60	0.37
36	-5.46	9.12	13.00	0.23
37	-8.18	9.66	13.30	0.67
38	-8.90	6.96	14.00	0.20
39	-13.90	2.94	14.20	0.33
