1	-0.44	1.03	0.02	0.20
2	1.43	-1.53	0.25	0.10
3	-15.90	-9.26	0.52	0.53
4	-18.00	-7.80	1.08	0.13
5	-14.50	-7.69	1.25	0.17
6	-15.40	-6.30	1.72	0.30
7	-18.00	-3.75	2.05	0.53
8	-15.20	-3.34	2.82	0.13
9	-18.30	-3.17	2.98	0.13
10	-13.80	-3.27	3.18	0.23
11	-17.60	-0.18	3.55	0.33
12	-2.28	-1.80	3.95	0.17
13	2.91	-2.82	4.15	0.10
14	-18.50	-3.37	4.48	0.13
15	2.32	-3.42	4.72	0.27
16	7.05	-5.16	5.02	0.33
17	1.02	-9.83	5.42	0.13
18	-17.30	9.99	5.88	0.33
19	-11.90	10.30	6.62	0.57
20	-0.00	6.76	7.28	0.17
21	-12.10	9.94	7.62	0.43
22	-17.20	3.70	8.22	0.60
23	-12.70	3.93	8.88	0.33
24	-17.50	9.73	9.32	0.50
25	-17.20	6.84	9.85	1.17
26	-17.60	10.20	11.10	0.30
27	2.21	1.87	11.70	0.23
28	6.64	2.05	11.90	0.23
29	5.18	-2.14	12.20	0.20
30	3.19	-3.80	12.40	0.27
31	13.30	-3.92	12.70	0.77
32	9.15	-10.00	13.50	0.20
33	3.95	-10.00	13.80	0.27
34	-1.19	3.50	14.10	0.33
