1	-2.35	2.82	0.02	0.23
2	2.28	1.03	0.28	0.20
3	4.34	-2.13	0.52	0.60
4	8.18	-2.23	1.15	0.40
5	4.60	-2.86	1.58	0.27
6	5.90	-7.49	1.88	0.50
7	8.95	-7.27	2.42	0.73
8	6.73	-6.89	3.18	0.20
9	6.52	-4.06	3.52	0.47
10	8.58	1.80	4.02	0.83
11	-2.92	2.09	4.88	0.17
12	-14.40	4.74	5.12	0.23
13	-17.40	12.50	5.38	0.77
14	-14.50	-0.90	6.22	0.30
15	-16.90	0.72	6.55	1.83
16	-17.30	2.12	8.42	0.27
17	1.58	1.78	8.72	0.27
18	5.74	2.40	9.02	0.20
19	-15.70	11.10	9.28	0.20
20	-17.90	12.60	9.52	1.00
21	4.02	2.85	10.70	0.30
22	9.36	2.57	11.10	0.17
23	13.30	2.12	11.30	0.37
24	5.53	-7.89	11.70	0.17
25	-0.39	-8.81	11.90	0.30
26	-16.40	0.96	12.30	0.30
27	-17.80	2.82	12.60	0.33
28	-18.20	5.63	13.00	0.17
29	-18.30	10.00	13.20	0.27
30	-14.00	9.72	13.50	0.20
31	-12.20	1.67	13.70	0.30
32	-8.88	1.12	14.00	0.13
33	-16.90	0.70	14.20	0.20
34	-15.30	-4.55	14.40	0.20
