1	4.44	2.41	0.05	0.10
2	0.58	-6.22	0.22	0.17
3	-13.40	-9.00	0.45	0.27
4	-15.30	-8.11	0.75	0.80
5	-17.00	-1.84	1.58	0.60
6	-16.90	1.79	2.22	0.63
7	-13.60	2.76	2.88	0.20
8	-17.00	5.09	3.12	0.83
9	-16.40	7.86	3.98	0.30
10	0.69	7.00	4.35	0.17
11	1.13	-0.57	4.55	0.40
12	2.63	-7.03	4.98	0.40
13	5.48	-8.56	5.42	0.30
14	4.24	-3.54	5.75	0.37
15	5.69	-8.58	6.15	0.30
16	9.49	-8.23	6.48	0.13
17	15.60	2.04	6.65	0.23
18	-8.43	5.17	6.98	0.17
19	-14.40	6.24	7.18	0.20
20	-10.50	11.10	7.42	0.17
21	-15.40	11.00	7.68	0.23
22	-17.10	11.20	7.95	0.13
23	-11.90	11.60	8.15	0.40
24	1.23	7.37	8.58	0.13
25	1.37	2.18	8.75	0.40
26	-1.74	3.96	9.18	0.27
27	5.50	4.61	9.48	0.13
28	13.50	3.99	9.65	0.43
29	5.05	6.66	10.10	0.57
30	4.74	-0.28	10.70	0.20
31	3.28	-8.82	11.00	0.30
32	-14.90	11.00	11.40	0.27
33	-17.10	11.10	11.70	0.23
34	-11.60	11.80	12.00	0.33
35	-13.90	11.70	12.30	0.17
36	-3.90	2.41	12.50	0.27
37	-5.62	-0.27	12.80	0.47
38	-4.30	-5.28	13.30	0.30
39	12.20	-3.85	13.70	0.23
40	14.20	-1.07	14.00	0.47
41	16.40	-2.28	14.50	0.13
42	16.20	0.98	14.60	0.27
