1	-1.56	-2.95	0.02	0.17
2	-2.83	-9.75	0.22	0.10
3	-11.00	-4.10	0.35	0.13
4	-13.50	-8.72	0.52	0.23
5	-10.80	-6.93	1.52	0.17
6	4.51	-4.92	2.12	0.20
7	7.63	-6.42	2.35	0.20
8	6.55	0.70	2.62	0.40
9	13.50	-0.65	3.05	0.23
10	16.40	-1.65	3.32	0.27
11	3.82	-2.50	3.65	0.10
12	-12.70	4.79	3.82	0.23
13	-17.20	3.32	4.08	0.23
14	-17.60	8.59	4.35	0.23
15	-16.80	12.30	4.62	0.67
16	-16.20	-0.45	5.55	0.27
17	-17.00	1.01	5.98	0.40
18	-11.50	1.53	6.55	0.70
19	-11.90	3.31	7.42	0.50
20	-12.70	1.58	8.02	0.13
21	-12.50	8.15	8.18	0.10
22	-12.40	9.31	8.42	0.40
23	-17.10	9.12	8.92	0.47
24	-15.90	6.67	9.42	0.57
25	-13.00	6.81	10.10	0.17
26	-10.20	6.56	10.40	0.30
27	-11.00	10.10	10.80	0.37
28	-14.00	-1.48	11.20	0.37
29	-11.30	-1.47	11.60	0.37
30	-10.70	10.10	12.00	0.27
31	-10.80	10.40	12.30	0.43
32	3.92	1.36	12.80	0.17
33	7.21	-4.14	13.00	0.10
34	13.80	-5.96	13.20	0.27
35	17.60	-2.69	13.50	0.27
36	14.50	-6.95	13.80	0.17
37	-13.00	9.26	14.10	0.10
38	-14.40	-0.54	14.30	0.40
39	-10.00	-0.50	14.70	0.20
