1	1.43	2.01	0.02	0.20
2	-13.10	-8.42	0.42	0.13
3	-14.40	-10.30	0.58	0.97
4	-16.20	-8.65	1.58	0.23
5	-16.80	-4.84	1.85	0.40
6	-16.40	-4.07	2.28	0.30
7	-14.70	-4.82	2.62	0.17
8	-17.50	-4.75	2.82	0.33
9	-17.10	-0.88	3.18	0.70
10	-16.60	0.76	3.92	0.43
11	-12.70	0.23	4.38	0.23
12	-17.10	3.91	4.68	0.53
13	-15.10	3.76	5.25	0.23
14	-17.20	4.17	5.52	0.80
15	-16.90	7.08	6.35	0.50
16	3.05	0.23	6.95	0.43
17	-14.90	8.67	7.52	0.17
18	-17.00	11.00	7.72	0.37
19	-11.50	10.90	8.15	0.60
20	3.59	2.65	8.82	0.17
21	4.80	-0.57	9.02	0.13
22	6.24	-5.92	9.18	0.10
23	5.58	-10.30	9.32	0.87
24	8.55	-10.00	10.20	0.43
25	9.98	-7.84	10.70	0.13
26	7.32	1.37	10.90	0.37
27	-0.11	1.18	11.30	0.30
28	-2.40	2.11	11.60	0.57
29	-0.83	2.15	12.20	0.17
30	6.12	2.73	12.40	0.17
31	3.16	-8.28	12.70	0.13
32	9.75	-10.20	12.90	0.13
33	14.40	-10.80	13.00	0.23
34	16.00	-1.49	13.40	0.73
35	7.28	-0.19	14.20	0.13
36	1.77	-1.19	14.30	0.23
37	4.22	-4.80	14.60	0.20
