1	-2.29	-3.55	0.02	0.60
2	-15.60	-7.68	0.88	0.13
3	-18.30	-10.70	1.05	0.33
4	-21.00	-8.21	1.42	0.10
5	-17.00	-8.57	1.55	0.17
6	-20.80	-3.38	1.92	1.00
7	-17.10	-2.97	2.95	0.13
8	-14.80	-3.44	3.12	0.13
9	-20.40	-0.25	3.28	0.80
10	-13.80	0.61	4.15	0.27
11	-11.70	0.54	4.45	0.10
12	-21.00	5.53	4.62	0.27
13	-20.40	7.42	4.92	0.13
14	-21.10	10.90	5.08	0.20
15	-20.60	0.62	5.68	0.70
16	-13.70	11.00	6.55	0.47
17	-14.60	11.20	7.05	0.50
18	-20.50	10.90	7.62	0.23
19	-20.50	1.29	8.28	0.33
20	-20.90	-0.27	8.65	0.63
21	-19.60	1.48	9.32	0.30
22	-13.00	1.34	9.65	0.30
23	-21.90	1.05	10.00	0.23
24	-14.80	11.40	10.30	0.33
25	-4.99	4.01	11.80	0.17
26	2.29	2.77	12.00	0.33
27	-14.90	9.39	12.40	0.33
28	-15.90	6.20	12.80	0.17
29	-18.20	3.66	13.00	0.10
30	-2.41	-0.47	13.20	0.13
31	5.53	-4.20	13.40	0.17
32	3.37	-10.50	13.60	0.70
33	5.91	2.66	14.40	0.20
