1	0,84	-2,56	0,02	0,27
2	-3,10	2,89	0,32	0,13
3	-7,71	-0,52	0,48	1,03
4	-13,60	-0,31	1,55	0,23
5	-17,00	0,09	1,82	0,20
6	-15,30	5,00	2,05	0,30
7	-13,90	7,55	2,38	0,13
8	-3,01	4,91	2,58	0,60
9	3,89	-2,22	3,22	0,17
10	4,32	-5,47	3,42	0,43
11	4,38	-11,00	3,88	0,30
12	1,03	-12,70	4,22	0,80
13	-8,47	-3,32	5,05	0,53
14	-13,10	-9,03	5,62	0,20
15	-16,30	-11,40	5,85	0,70
16	-14,10	-11,90	6,58	0,20
17	-10,70	-4,54	6,82	0,30
18	-9,01	-4,02	7,15	0,33
19	-3,71	-3,82	7,52	0,37
20	-7,51	-1,52	7,92	0,10
21	-1,40	-4,01	8,05	0,40
22	-0,85	-4,32	8,48	0,33
23	-3,55	-6,96	8,85	0,20
24	0,59	-10,40	9,08	0,23
25	2,93	-12,40	9,35	0,13
26	6,71	-12,70	9,52	0,30
27	-8,15	-1,73	9,88	0,23
28	-13,80	0,61	10,20	0,20
29	-16,50	1,05	10,40	0,60
30	-14,10	8,39	11,10	0,23
31	-16,60	10,90	11,40	0,73
32	-0,98	3,95	12,20	0,20
33	4,56	0,62	12,40	0,40
34	4,50	-3,50	12,80	0,23
35	4,46	-5,44	13,10	0,23
36	4,31	2,75	13,40	0,33
37	3,96	7,99	13,70	0,20
38	4,72	10,40	14,00	0,17
39	4,00	3,43	14,20	0,10
40	1,57	-7,83	14,30	0,30
41	-0,12	-11,40	14,70	0,20
