1	-0,84	-0,21	0,02	0,30
2	-3,64	5,73	0,35	0,20
3	-0,45	-1,92	0,58	0,20
4	9,07	-1,96	0,85	0,50
5	9,92	4,08	1,38	0,17
6	-6,27	-0,35	1,65	0,20
7	-4,18	-5,07	1,88	0,23
8	-1,79	-8,97	2,15	0,20
9	-2,31	-11,90	2,38	0,27
10	-11,70	-1,76	2,68	0,30
11	-16,30	-0,38	3,02	0,23
12	-14,30	8,64	3,28	0,23
13	-6,37	7,16	3,55	0,23
14	-1,08	2,64	3,82	0,17
15	2,62	-5,23	4,02	0,27
16	3,00	-6,83	4,32	0,53
17	-0,14	-14,70	4,88	0,27
18	-5,05	4,20	5,28	0,73
19	-14,80	6,06	6,05	0,27
20	-15,50	-10,40	6,38	0,17
21	-17,70	-12,70	6,58	0,53
22	-14,60	-12,20	7,15	0,33
23	12,40	-7,94	7,55	0,13
24	9,70	5,44	7,72	0,23
25	9,51	-1,56	8,02	0,27
26	12,00	-1,17	8,32	0,60
27	9,42	3,89	8,95	0,43
28	11,50	3,32	9,42	0,43
29	9,80	9,31	9,88	0,50
30	11,10	11,90	10,40	0,17
31	10,70	-8,76	10,60	0,13
32	11,80	-14,40	10,80	0,20
33	10,70	-16,50	11,00	0,20
34	13,00	-15,70	11,30	0,40
35	12,20	-13,90	11,70	0,57
36	12,10	-12,50	12,30	0,57
37	9,97	-11,60	12,90	0,10
38	7,73	-12,30	13,00	0,27
39	2,26	-6,54	13,30	0,37
40	-3,67	-5,10	13,70	0,23
41	-9,96	-5,86	14,00	0,20
42	-6,67	3,88	14,20	0,30
43	-6,98	-1,78	14,60	0,20
