1	8,57	-1,10	0,02	0,13
2	1,46	-3,02	0,25	0,13
3	-6,33	1,61	0,48	0,13
4	-12,80	11,70	1,05	0,23
5	-13,10	9,03	1,32	0,13
6	-1,26	0,40	2,68	0,17
7	1,49	-6,68	2,88	0,23
8	3,97	-4,25	3,28	0,50
9	4,17	5,38	3,82	0,30
10	0,26	6,96	4,15	0,33
11	-3,73	6,49	4,55	0,17
12	-10,70	8,03	4,78	0,37
13	-13,60	9,34	5,18	0,13
14	-4,83	7,85	5,65	0,17
15	-0,02	8,07	5,92	0,20
16	-0,14	2,70	6,25	0,13
17	-3,13	-1,67	6,48	0,10
18	-14,70	-8,52	7,08	0,57
19	-15,80	-9,13	7,82	0,10
20	-13,50	-9,64	7,98	0,37
21	-9,15	-2,62	8,42	0,63
22	1,52	-3,81	9,18	0,13
23	4,34	-3,66	9,35	0,37
24	-8,13	7,19	9,78	0,13
25	-13,20	8,38	9,98	0,63
26	-15,30	10,50	10,70	0,40
27	-10,30	10,90	11,20	0,17
28	-4,58	-10,60	13,30	0,10
29	-1,98	-11,20	13,90	0,53
30	-8,30	-0,51	14,50	0,23
