1	-3,56	1,96	0,25	0,17
2	-5,78	-2,81	0,45	0,20
3	-8,35	-3,24	0,68	0,37
4	-7,39	-0,59	1,08	0,10
5	-16,30	0,48	1,25	0,67
6	-14,50	-8,98	1,98	0,20
7	-1,82	-8,57	2,25	0,33
8	5,55	-4,07	2,62	2,50
9	-1,58	5,32	5,22	0,27
10	-13,00	9,04	5,55	0,97
11	-15,20	11,70	6,55	1,63
12	-14,30	3,47	8,22	0,43
13	-16,50	0,45	8,68	0,33
14	-7,74	-3,05	9,05	0,23
15	-6,52	-0,23	9,32	0,37
16	-2,05	5,86	9,75	0,60
17	4,49	4,59	10,40	0,33
18	2,81	7,05	10,80	0,20
19	1,44	-1,30	11,10	0,13
20	1,15	-3,86	11,30	0,20
21	1,16	-9,38	11,50	0,23
22	1,04	-12,50	11,80	0,33
23	3,14	-11,80	12,10	0,37
24	8,00	-13,60	12,50	0,57
25	2,14	-8,87	13,10	0,20
26	-3,06	-6,76	13,40	0,33
27	-8,11	-3,97	13,70	0,53
28	-14,40	-9,83	14,30	0,30
29	-13,60	-6,22	14,60	0,17
