1	-4,95	-2,38	0,02	0,40
2	-4,35	4,74	0,55	0,33
3	-9,33	2,26	0,92	0,13
4	-4,22	4,96	1,08	0,47
5	-8,94	-0,22	1,65	0,47
6	10,70	4,89	2,18	0,23
7	11,80	-0,58	2,45	0,70
8	12,50	4,14	3,22	0,67
9	12,90	6,31	3,92	0,53
10	11,70	8,96	4,48	0,40
11	12,30	10,80	4,92	0,13
12	11,30	-4,56	5,08	0,57
13	13,00	-4,84	5,68	0,37
14	8,75	-5,29	6,08	0,17
15	-4,43	-2,80	6,32	0,40
16	-4,30	-0,30	6,75	0,13
17	-11,10	-2,40	6,92	0,47
18	-3,67	1,90	7,42	0,20
19	-4,00	4,81	7,72	0,27
20	-15,80	8,52	8,02	0,67
21	-17,30	10,70	8,72	2,20
22	-1,04	0,46	11,00	0,13
23	2,59	-4,92	11,20	0,70
24	-9,13	-7,49	12,10	0,13
25	-14,70	-8,52	12,30	0,80
26	-8,30	-4,83	13,10	0,13
27	-2,20	-4,37	13,30	0,33
28	0,06	4,78	13,60	0,43
29	-5,17	5,92	14,10	0,50
