1	0,17	1,77	0,02	0,20
2	-4,45	2,35	0,25	0,20
3	7,30	-3,72	0,48	0,13
4	11,10	-4,46	0,65	0,17
5	12,60	-10,60	0,85	0,33
6	-1,95	-9,14	1,25	0,23
7	14,50	-10,50	1,55	0,30
8	12,80	-7,31	1,88	0,10
9	13,20	3,95	2,02	0,53
10	14,50	4,49	2,58	0,23
11	13,30	6,30	2,85	0,40
12	13,60	8,01	3,28	0,50
13	12,20	10,60	3,82	0,43
14	-8,25	-2,61	4,45	0,63
15	-14,80	0,37	5,12	0,37
16	-8,06	-0,87	5,52	0,23
17	-8,22	-2,42	5,78	0,30
18	-12,40	9,42	6,12	0,43
19	-11,10	4,59	6,58	0,17
20	-0,66	6,44	6,78	0,17
21	-6,40	0,28	7,02	0,40
22	-11,90	0,45	7,45	0,20
23	-7,73	-2,26	7,68	0,43
24	-13,30	1,62	8,15	0,40
25	-5,21	-1,06	8,58	0,20
26	4,16	-4,20	8,82	0,47
27	5,65	-3,03	9,32	0,47
28	13,60	10,20	9,82	0,27
29	12,60	7,71	10,10	0,27
30	15,50	7,56	10,40	0,20
31	12,00	1,52	10,80	0,37
32	-0,22	3,87	11,20	0,20
33	1,79	-2,91	11,40	0,27
34	13,70	3,04	11,70	0,20
35	15,40	4,18	12,00	0,37
36	18,70	4,85	12,40	0,20
37	14,70	5,17	12,60	0,30
38	13,60	-2,47	12,90	0,23
39	16,40	-2,97	13,20	0,23
40	13,20	-3,39	13,50	0,30
41	11,30	-3,81	13,80	0,20
42	-1,91	-5,75	14,00	0,27
43	-8,22	-1,77	14,30	0,33
44	-12,80	-0,16	14,70	0,20
