1	-2,88	-1,35	0,12	0,23
2	-6,38	1,22	0,42	0,13
3	-2,48	3,62	1,08	0,20
4	-2,82	6,55	1,62	1,13
5	-2,32	2,80	2,78	0,13
6	-15,30	8,26	3,32	0,50
7	-9,70	-4,60	4,08	0,13
8	-11,40	-7,06	4,32	0,10
9	-13,80	-10,40	4,45	0,37
10	-5,32	-10,30	5,02	0,27
11	3,04	-5,06	5,35	0,20
12	3,62	-5,45	5,65	0,10
13	-6,21	0,92	5,88	0,30
14	-10,80	1,37	6,38	0,13
15	-0,72	-6,94	6,58	0,43
16	3,39	-10,10	7,05	0,10
17	-4,32	-2,12	7,22	0,20
18	3,40	3,11	7,48	0,23
19	1,84	0,15	7,75	0,13
20	4,53	4,72	7,95	0,10
21	3,63	7,65	8,22	0,30
22	10,20	5,18	8,65	0,33
23	7,43	-7,53	9,05	0,17
24	9,14	-8,32	9,28	1,63
25	10,50	-9,43	11,10	0,33
26	12,00	-12,30	11,50	0,57
27	15,30	-12,90	12,20	0,20
28	12,30	-11,90	12,40	0,87
29	8,78	-7,58	13,30	0,47
30	-5,69	4,48	13,90	0,40
31	-3,13	5,76	14,30	0,40
