1	-2,00	-1,43	0,02	0,33
2	-18,00	-0,25	1,95	0,50
3	-16,70	2,14	2,48	0,43
4	-10,30	-2,96	3,05	0,23
5	-0,99	-7,27	3,38	0,10
6	-1,40	-9,48	3,52	0,10
7	1,27	-13,40	3,65	0,17
8	2,14	-10,00	3,85	0,20
9	4,11	-12,10	4,08	0,10
10	4,25	-10,70	4,22	0,17
11	6,66	-10,10	4,48	0,23
12	4,10	-10,10	4,75	0,17
13	2,33	-1,15	5,05	0,13
14	4,25	-3,56	5,22	0,73
15	4,80	-5,52	5,98	0,13
16	-2,85	6,44	6,18	0,83
17	-15,60	10,10	7,08	0,33
18	-15,20	11,50	7,45	0,13
19	-12,70	9,53	7,62	0,17
20	-13,20	9,06	7,85	0,20
21	-16,30	2,44	8,08	0,87
22	-9,40	5,78	9,02	0,30
23	-7,14	0,09	9,48	0,73
24	-7,39	-0,30	10,30	0,33
25	-3,88	-6,63	10,70	0,37
26	-2,81	-7,09	11,10	0,13
27	0,19	-13,50	11,30	0,37
28	2,15	-12,80	11,70	0,23
29	1,85	-9,68	12,00	0,23
30	7,11	-10,30	12,30	0,20
31	6,16	-13,20	12,60	0,17
32	0,24	-10,10	12,90	0,17
33	-0,47	-12,20	13,10	0,13
34	-9,73	-5,61	13,40	0,27
35	-11,70	-4,03	13,70	0,23
36	-17,90	-3,09	13,90	0,37
37	-14,30	5,39	14,40	0,17
