1	-1,84	-1,93	0,02	0,33
2	-10,30	-6,01	0,38	0,23
3	-8,36	-2,04	0,65	0,43
4	-13,90	7,37	1,12	0,43
5	-11,80	3,06	1,58	0,13
6	-14,00	8,70	1,75	1,77
7	-7,67	-2,58	3,55	0,80
8	-0,96	-2,68	4,38	0,83
9	4,97	-2,54	5,25	1,13
10	-1,86	4,43	6,42	0,27
11	-3,04	6,17	6,72	0,77
12	0,98	6,91	7,52	0,20
13	3,49	11,10	7,75	0,33
14	0,24	8,26	8,12	0,27
15	-11,60	-5,75	8,58	0,10
16	-14,30	-9,53	8,72	1,47
17	-14,20	-0,75	10,30	0,23
18	-16,90	-0,38	10,50	0,53
19	-9,04	-2,73	11,10	0,70
20	-2,19	-7,69	11,80	0,37
21	-0,96	-10,50	12,20	0,20
22	2,11	-10,70	12,50	0,70
23	-1,12	-2,79	13,20	0,40
24	5,02	-2,36	13,60	0,97
