1	1,71	-2,33	0,02	0,23
2	-3,07	4,14	0,28	0,23
3	-7,43	-4,56	0,58	0,37
4	-7,53	-1,23	0,98	0,30
5	-7,75	3,54	1,32	0,17
6	-12,50	6,54	1,52	0,20
7	-7,57	9,03	1,75	0,17
8	-4,74	-1,80	1,95	0,30
9	-11,80	5,89	2,28	0,20
10	-10,30	6,66	2,52	0,73
11	-13,50	6,31	3,28	1,07
12	-16,00	8,11	4,38	0,23
13	-11,70	7,90	4,65	0,13
14	-8,58	6,73	4,82	0,57
15	9,35	2,58	5,45	0,20
16	11,60	1,61	5,68	0,17
17	13,50	-0,31	5,88	0,37
18	18,00	-0,09	6,28	0,37
19	15,00	0,53	6,72	0,23
20	17,30	1,96	6,98	0,27
21	13,00	5,25	7,28	0,30
22	13,90	3,77	7,62	0,80
23	11,90	4,86	8,45	0,63
24	-4,78	5,95	9,15	0,17
25	13,80	5,16	9,38	0,10
26	14,40	7,82	9,52	0,23
27	11,70	-7,86	9,88	0,20
28	-13,00	6,16	10,20	1,00
29	-11,60	5,01	11,20	0,23
30	-7,96	2,86	11,50	0,13
31	-3,73	-3,73	11,80	0,17
32	-0,70	-6,23	12,00	0,53
33	1,01	-8,12	12,50	0,17
34	-1,08	-5,59	12,70	0,50
35	1,40	-7,25	13,30	0,53
36	3,45	-9,38	13,80	0,50
