1	-6,89	0,84	0,05	0,20
2	-0,85	-1,23	0,28	0,20
3	-1,86	-3,32	0,52	0,23
4	9,61	0,90	0,82	0,20
5	12,40	1,04	1,05	0,43
6	12,80	-8,92	1,52	0,20
7	12,70	-13,70	1,78	0,70
8	12,70	-11,60	2,52	0,97
9	11,90	-8,94	3,52	0,27
10	13,80	-8,89	3,82	0,30
11	12,60	-8,70	4,15	0,13
12	14,50	-8,54	4,32	0,10
13	9,40	-7,42	4,45	0,43
14	12,10	-4,75	4,92	0,33
15	13,80	-5,01	5,28	0,43
16	12,10	-4,80	5,75	0,40
17	11,50	0,97	6,18	0,47
18	10,30	-0,13	6,68	0,33
19	3,59	-3,75	7,05	0,33
20	10,10	0,78	7,45	0,57
21	10,20	4,70	8,05	0,50
22	9,73	7,40	8,58	0,27
23	9,97	1,36	8,88	0,30
24	12,60	0,07	9,22	0,40
25	14,90	0,55	9,65	0,40
26	12,70	1,96	10,10	0,37
27	15,70	1,91	10,50	0,17
28	2,50	-3,47	10,70	0,13
29	-1,49	-3,56	10,90	0,17
30	4,23	-4,10	11,10	0,27
31	-3,78	5,36	11,40	0,90
32	-6,85	0,20	12,40	0,40
33	-8,06	-4,08	12,90	0,13
34	-4,39	-7,61	13,10	0,13
35	4,42	-11,70	13,50	0,63
36	1,17	-11,70	14,10	0,27
37	-1,92	-10,80	14,40	0,17
38	-4,60	-6,54	14,60	0,17
