1	2,39	-1,17	0,02	0,33
2	4,45	-1,86	0,38	0,30
3	2,20	4,44	0,72	0,20
4	-2,75	6,49	0,95	0,67
5	4,04	-2,28	1,65	1,93
6	-3,07	7,91	3,68	0,27
7	0,72	6,28	3,98	0,13
8	-12,10	10,50	4,18	0,30
9	-14,20	8,98	4,52	0,53
10	-16,20	11,60	5,08	0,60
11	6,35	11,00	5,75	0,10
12	11,10	10,00	5,88	0,27
13	12,80	6,62	6,18	0,20
14	14,70	6,69	6,42	0,33
15	16,20	6,93	6,78	0,10
16	13,90	7,51	6,92	0,23
17	11,70	9,11	7,18	0,17
18	15,50	9,41	7,38	0,53
19	17,10	10,30	7,95	0,13
20	14,60	11,70	8,12	0,37
21	-1,36	8,77	8,55	0,33
22	-0,84	10,60	8,92	0,30
23	3,12	10,20	9,25	0,13
24	-3,41	-1,17	9,42	0,27
25	-2,61	-4,72	9,72	0,17
26	-6,89	-0,01	9,92	0,70
27	1,21	-11,20	10,90	0,27
28	7,71	-11,20	11,30	0,17
29	12,90	-12,10	11,50	0,13
30	5,12	-10,30	11,80	0,27
31	-6,63	-5,29	12,10	0,20
32	-15,20	0,42	12,30	0,27
33	-8,41	4,42	12,60	0,20
34	-5,18	9,07	12,80	0,27
35	-6,89	8,41	13,10	0,13
36	-4,09	6,31	13,30	0,27
37	-1,23	-1,36	13,60	0,33
