1	-0,70	0,25	0,02	0,23
2	-4,04	-2,12	0,28	0,17
3	-4,53	1,80	0,48	0,20
4	-7,21	-1,21	0,72	0,47
5	2,20	-2,48	1,25	0,47
6	4,03	-3,92	1,75	0,17
7	-0,98	-12,40	2,05	0,57
8	2,30	-12,70	2,65	0,37
9	3,23	-4,55	3,05	0,13
10	-3,29	5,69	3,28	0,47
11	3,18	-2,52	3,82	0,33
12	-2,38	-4,58	4,18	0,17
13	-8,85	-3,72	4,38	0,20
14	-13,60	-3,79	4,62	0,27
15	-15,70	-4,25	4,92	0,10
16	-13,00	10,20	5,18	0,20
17	-6,42	9,34	5,42	0,27
18	-2,69	7,22	5,72	0,27
19	-2,44	4,21	6,05	0,20
20	-11,00	5,82	6,28	0,27
21	-14,60	6,61	6,58	0,47
22	-11,40	7,22	7,08	0,70
23	-13,00	0,21	7,82	0,20
24	-15,50	-3,27	8,05	0,37
25	-16,50	-4,61	8,45	0,13
26	-17,80	-1,78	8,62	0,77
27	-9,63	-4,30	9,42	0,53
28	-1,18	-7,32	10,20	0,10
29	-1,34	-11,30	10,30	0,57
30	3,37	-12,80	10,90	0,20
31	4,66	-8,39	11,20	0,43
32	4,84	0,05	11,60	0,20
33	3,61	3,77	11,90	0,87
34	4,03	6,79	12,80	0,13
35	3,38	-0,50	12,90	0,17
36	4,54	-3,97	13,10	0,77
