1	0,41	3,82	0,02	0,73
2	-6,15	1,55	0,78	0,23
3	-9,61	-0,80	1,08	0,57
4	-7,46	0,63	1,68	0,27
5	-10,30	0,05	1,98	0,10
6	-16,60	1,38	2,12	0,70
7	-10,10	-0,38	2,85	0,77
8	-6,29	-1,28	3,65	0,13
9	-1,39	-2,34	3,82	0,30
10	-4,95	-3,94	4,15	0,43
11	1,23	-4,69	4,62	0,23
12	-4,22	-8,06	4,88	0,23
13	-2,05	-10,50	5,15	0,13
14	1,36	-11,80	5,32	0,47
15	3,08	-12,30	5,82	0,17
16	10,50	-7,45	6,02	0,27
17	11,90	-12,70	6,32	0,37
18	12,20	-13,70	6,75	0,77
19	10,80	-8,68	7,55	0,33
20	9,50	-5,69	7,92	0,20
21	12,40	-5,14	8,18	0,43
22	15,20	-5,08	8,65	0,10
23	10,30	-5,04	8,78	0,43
24	12,60	-4,32	9,25	0,27
25	9,61	-3,31	9,55	0,17
26	9,39	-0,19	9,75	0,13
27	12,00	0,27	9,92	0,73
28	11,10	2,09	10,70	0,67
29	9,73	4,86	11,40	0,30
30	12,00	4,44	11,70	0,53
31	10,40	6,60	12,30	0,53
32	9,25	9,01	12,90	0,57
33	11,40	11,90	13,50	0,20
34	1,93	7,71	13,70	0,30
35	8,85	2,41	14,00	0,17
36	-5,01	-6,36	14,30	0,37
