1	-0,68	2,51	0,22	0,13
2	-3,43	1,51	0,38	0,13
3	4,25	-0,41	0,55	0,20
4	9,66	1,71	0,78	0,17
5	1,64	-0,29	0,98	0,13
6	-2,87	-2,68	1,15	0,20
7	9,77	-4,05	1,38	0,17
8	12,60	4,27	1,58	0,63
9	9,62	-2,93	2,25	0,70
10	-4,54	-3,63	3,02	0,23
11	8,65	-0,81	3,32	0,27
12	12,10	6,12	3,62	0,77
13	11,90	3,85	4,42	0,17
14	10,50	-8,15	4,65	0,37
15	12,10	-13,50	5,05	1,90
16	12,80	-11,40	7,02	0,23
17	12,20	-13,30	7,45	0,23
18	15,30	-13,10	7,72	0,17
19	12,10	5,13	7,98	0,47
20	10,10	-2,10	8,48	0,37
21	9,36	-6,85	8,88	0,23
22	0,24	-0,54	9,18	0,33
23	-3,13	5,60	9,55	0,63
24	-7,32	0,63	10,40	0,73
25	-9,27	-0,11	11,20	0,27
26	-12,70	1,10	11,50	0,23
27	-15,10	1,27	11,80	0,13
28	-8,52	-2,14	11,90	0,37
29	-8,05	-0,42	12,30	0,30
30	-7,44	-0,69	12,70	0,93
31	-4,00	6,18	13,60	0,20
32	-14,50	8,51	13,90	0,77
