1	-1,79	-2,24	0,05	0,20
2	0,55	-1,00	0,28	0,27
3	-7,41	-6,46	0,95	0,10
4	-7,49	4,37	1,48	0,10
5	-7,64	-1,19	1,62	0,57
6	-2,40	5,77	2,22	0,60
7	-2,60	4,25	2,85	0,23
8	-2,35	-4,15	3,12	0,40
9	4,48	-6,31	4,02	0,30
10	2,53	-12,90	4,38	0,97
11	-10,20	-13,00	5,42	0,10
12	-15,00	2,35	5,82	0,20
13	-9,56	10,20	6,08	0,13
14	-5,97	5,55	6,25	0,20
15	-2,90	4,20	6,48	0,33
16	-15,40	6,63	6,88	0,20
17	-13,10	8,95	7,12	0,17
18	3,86	-6,59	7,72	0,43
19	3,89	-6,47	8,45	0,87
20	-13,60	-10,90	9,42	0,10
21	-16,80	-12,50	9,58	0,43
22	-20,70	-11,90	10,10	0,27
23	-20,20	-11,60	10,50	0,50
24	11,60	-10,10	11,00	0,43
25	11,00	-1,54	11,50	0,60
26	11,40	4,09	12,20	0,57
27	13,40	3,03	12,80	0,37
28	13,70	12,00	13,20	0,73
29	11,40	11,40	13,90	0,33
