1	0,32	-0,29	0,02	0,30
2	-3,87	-0,39	0,35	0,40
3	-6,43	-3,15	0,78	0,53
4	-4,57	-3,81	1,35	0,10
5	-1,95	-2,68	1,48	0,20
6	-2,82	3,92	1,72	0,97
7	4,32	-3,56	2,72	0,23
8	-2,57	-8,04	2,98	0,30
9	-6,55	-7,55	3,32	0,70
10	1,46	-3,61	4,08	0,23
11	9,37	-1,32	4,35	0,37
12	11,00	-0,61	4,75	0,20
13	-3,63	-1,29	4,98	0,50
14	-6,59	-0,74	5,52	0,47
15	-8,04	-2,79	6,02	0,70
16	-2,76	-4,13	6,85	0,13
17	-2,92	-7,22	7,02	0,57
18	-7,93	-5,46	7,62	0,50
19	-6,03	-3,96	8,15	0,37
20	-9,11	-1,29	8,55	0,50
21	-13,30	1,94	9,08	0,27
22	-12,90	5,73	9,38	0,17
23	-4,22	5,21	9,58	0,30
24	-0,45	6,92	10,00	0,43
25	-14,60	7,88	10,50	1,03
26	-17,50	10,30	11,60	0,23
27	-8,06	-2,57	11,90	0,20
28	-5,97	-7,38	12,10	0,20
29	-0,43	-8,89	12,40	0,10
30	-4,30	-10,20	12,60	0,37
31	-13,70	-9,21	13,00	0,83
32	-15,60	-9,56	13,90	0,40
33	-13,70	-9,68	14,30	0,10
34	0,42	-6,15	14,50	0,37
