1	2,07	2,87	0,15	0,20
2	-2,23	-0,65	0,38	0,33
3	10,20	2,33	0,78	0,20
4	12,40	-9,56	1,02	0,20
5	12,70	-12,10	1,25	0,27
6	-3,54	1,42	1,58	0,27
7	-1,81	-3,28	1,88	0,57
8	-2,88	-5,40	2,48	0,40
9	3,70	-3,60	2,92	0,33
10	-2,26	2,95	3,28	0,20
11	-3,30	5,56	3,52	0,13
12	-8,70	-2,46	3,68	0,33
13	-7,37	-0,44	4,05	0,47
14	-10,60	8,84	4,55	0,20
15	-13,40	8,61	4,78	0,60
16	-3,26	6,03	5,42	0,73
17	3,21	-0,32	6,18	0,20
18	4,49	-3,74	6,42	0,90
19	12,60	-3,36	7,35	0,23
20	11,00	3,84	7,62	0,23
21	5,18	-3,93	7,95	0,33
22	11,60	6,87	8,32	0,37
23	12,90	6,16	8,72	0,77
24	3,23	-4,52	9,58	0,23
25	-4,33	-4,24	9,88	0,17
26	-7,53	-3,82	10,10	0,13
27	-3,19	5,70	10,30	0,40
28	10,80	6,03	10,70	0,20
29	9,97	11,10	10,90	0,30
30	13,10	10,30	11,30	0,73
31	-1,32	-0,81	12,10	0,17
32	-3,49	-2,79	12,30	0,33
33	12,40	-4,11	12,60	0,30
34	12,40	-2,93	13,00	0,90
35	-4,47	-0,07	14,00	0,17
36	-0,72	2,26	14,20	0,33
37	-11,00	-8,43	14,60	0,13
