1	3,52	13,80	0,02	0,10
2	-1,16	4,54	0,22	0,20
3	-5,73	2,38	0,45	0,27
4	9,61	1,62	0,82	0,77
5	12,20	3,95	1,62	0,20
6	10,50	12,10	1,85	0,37
7	1,79	-3,30	2,38	0,20
8	-7,39	-5,25	2,62	0,20
9	-11,60	-3,14	2,85	0,13
10	-16,20	-7,68	3,02	0,17
11	-15,90	-11,80	3,45	0,17
12	-15,80	1,94	3,68	0,17
13	-15,80	10,00	3,88	0,13
14	-14,30	11,20	4,05	0,23
15	-16,20	4,35	4,38	0,10
16	-0,23	-2,35	4,62	0,17
17	3,57	-2,22	4,82	0,43
18	-3,34	-1,29	5,28	0,27
19	3,78	-2,57	5,58	0,60
20	-14,00	8,26	6,25	0,57
21	-11,30	3,34	6,85	0,20
22	-4,32	5,95	7,08	0,67
23	-10,30	-3,97	8,22	0,20
24	-8,39	-0,79	8,45	0,13
25	-10,30	-2,62	8,62	0,30
26	0,35	-11,50	9,28	0,10
27	12,70	-11,10	9,42	0,20
28	11,70	-13,00	9,65	0,97
29	14,90	-12,50	10,70	0,40
30	13,00	-11,70	11,10	0,57
31	12,10	-11,00	11,80	0,33
32	2,17	-7,24	12,10	0,20
33	12,00	-8,73	12,40	0,47
34	12,50	-9,84	12,90	0,30
35	11,60	5,38	13,40	0,23
36	9,06	0,65	13,60	0,17
37	10,30	-4,50	13,80	0,23
38	12,30	-6,07	14,10	0,53
