1	3.59	-0.19	0.18	0.17
2	-6.90	-4.56	0.38	0.40
3	-3.57	-0.52	0.82	0.13
4	2.71	-1.48	0.98	0.53
5	4.44	-2.30	1.55	0.27
6	11.90	-1.76	1.88	0.17
7	14.80	-1.95	2.15	0.10
8	9.84	0.97	2.32	0.60
9	7.88	1.03	2.95	0.10
10	14.80	11.70	3.18	0.50
11	14.80	8.95	3.72	0.43
12	3.08	-0.67	4.18	0.27
13	7.49	-1.31	4.52	0.10
14	-5.86	-0.37	4.75	0.27
15	-7.10	-3.45	5.12	0.17
16	0.83	-8.01	5.32	0.50
17	-5.23	-7.62	5.85	0.23
18	-9.63	-6.42	6.12	0.37
19	-7.66	-6.99	6.52	0.53
20	-8.86	-4.88	7.08	0.23
21	2.42	0.68	7.38	0.40
22	11.50	-1.61	7.92	0.23
23	13.70	-1.62	8.18	0.40
24	8.57	2.22	8.62	0.43
25	9.31	8.36	9.18	0.20
26	1.24	10.60	9.52	0.30
27	-2.67	0.97	9.85	0.30
28	2.13	-0.66	10.30	0.30
29	15.30	10.90	10.60	0.77
30	4.69	0.53	11.40	0.30
31	9.68	-0.86	11.80	0.10
32	14.70	-1.41	12.00	0.30
33	16.70	0.16	12.30	0.43
34	11.60	2.74	12.80	0.17
35	1.97	-1.36	13.00	0.60
36	1.39	-2.43	13.60	0.13
37	-5.73	0.18	14.00	0.23
38	-12.30	1.60	14.30	0.37
