1	-5.07	-0.28	0.02	0.17
2	-8.32	-2.91	0.22	0.10
3	1.38	-1.45	0.35	0.30
4	-0.38	-2.19	0.68	0.23
5	6.45	-1.16	0.95	0.30
6	11.80	-2.39	1.28	0.17
7	12.00	-5.07	1.48	0.40
8	10.60	-6.37	1.92	0.20
9	10.80	-4.61	2.15	0.47
10	13.50	-3.93	2.65	0.37
11	13.50	-1.11	3.05	0.23
12	14.60	1.07	3.32	0.53
13	14.80	3.00	3.88	0.63
14	13.10	9.89	4.55	0.43
15	6.80	4.67	5.02	0.67
16	8.28	4.53	5.72	0.17
17	7.70	0.75	5.92	0.17
18	-0.40	0.54	6.12	0.50
19	1.81	0.75	6.65	0.37
20	-10.70	-4.50	7.08	0.80
21	-7.66	-4.15	7.92	0.33
22	-16.70	3.05	8.28	0.47
23	-18.90	3.47	8.78	0.17
24	-14.80	3.25	8.98	0.23
25	-12.50	3.47	9.25	0.17
26	-19.50	3.69	9.45	0.23
27	-16.50	9.54	9.72	0.30
28	-16.60	13.80	10.10	0.47
29	-12.80	14.00	10.60	0.40
30	-9.33	14.60	11.00	0.50
31	4.53	15.50	11.60	0.13
32	12.30	15.20	11.80	0.17
33	15.20	16.70	12.00	0.93
34	13.20	16.20	13.00	0.33
35	13.80	12.50	13.40	0.23
36	12.50	8.54	13.60	0.20
37	6.51	5.28	13.90	0.23
38	5.36	8.03	14.10	0.13
39	2.72	-0.88	14.30	0.23
