1	-6.20	2.67	0.05	0.10
2	0.67	-2.06	0.28	0.17
3	-7.90	-15.40	0.82	0.27
4	-5.29	-15.20	1.22	0.33
5	-6.92	-6.99	1.92	0.13
6	-9.92	-6.76	2.45	0.20
7	-3.88	-1.90	2.88	0.33
8	1.14	-1.61	3.28	0.30
9	2.25	-4.23	3.72	0.13
10	5.12	-2.52	4.22	0.37
11	-14.30	2.41	5.18	0.37
12	-15.90	1.15	5.72	0.23
13	-13.00	0.89	5.98	0.23
14	-10.90	0.37	6.25	0.33
15	-13.40	7.26	6.62	0.23
16	-13.30	11.40	6.88	0.40
17	-6.65	10.60	7.35	0.23
18	-3.29	6.90	7.62	0.13
19	14.60	6.15	8.25	1.60
20	16.00	-1.10	9.95	0.43
21	10.40	35.60	10.90	0.43
22	14.40	-6.11	11.40	0.43
23	12.60	-5.31	12.00	0.60
24	12.20	-4.29	12.80	0.33
25	6.64	32.80	13.20	0.13
26	5.48	-1.98	13.40	0.17
27	8.88	0.92	13.70	0.60
28	3.92	-1.92	14.30	0.13
