1	-3.47	2.71	0.02	0.20
2	-0.19	0.68	0.25	0.37
3	-0.14	-1.69	0.65	0.60
4	-0.37	1.42	1.28	1.00
5	5.12	-0.69	2.42	0.23
6	6.62	2.59	2.68	0.70
7	6.96	5.01	3.42	0.27
8	-7.97	-12.20	3.78	0.27
9	-10.50	-12.20	4.08	0.33
10	-7.22	-12.30	4.45	0.20
11	-2.60	-12.00	4.68	0.10
12	-3.08	-7.88	4.92	0.13
13	-2.69	0.36	5.12	0.23
14	0.19	2.34	5.38	0.27
15	13.30	14.50	5.88	0.57
16	13.20	9.14	6.48	0.33
17	12.00	7.70	6.85	0.47
18	-2.50	2.42	7.45	0.23
19	-16.80	5.56	7.78	0.47
20	-17.60	6.87	8.38	0.30
21	-17.80	3.30	8.75	0.40
22	-14.00	3.29	9.22	0.27
23	-16.20	8.08	9.52	0.17
24	-10.40	15.60	10.30	0.27
25	-7.96	15.80	10.60	0.27
26	2.72	1.57	11.00	0.33
27	6.12	0.41	11.40	0.43
28	6.57	1.88	11.80	0.10
29	-17.30	15.80	12.30	0.37
30	0.85	2.20	12.80	0.33
31	0.15	-0.58	13.20	0.50
32	6.29	1.48	13.70	0.67
33	11.10	-2.92	14.40	0.37
