1	17.30	-7.03	0.02	0.10
2	6.88	-2.06	0.22	0.10
3	0.53	-1.27	0.45	0.10
4	-8.79	-8.31	0.62	0.23
5	-11.90	-7.31	0.88	0.10
6	-0.55	-0.55	1.05	0.20
7	-0.90	-2.77	1.28	0.20
8	-6.73	0.08	1.65	0.20
9	-14.30	-10.70	1.98	0.10
10	-17.70	-13.20	2.12	0.47
11	1.42	-0.60	2.65	0.20
12	7.24	0.48	2.88	0.43
13	-0.66	-1.81	3.52	0.53
14	11.70	1.09	4.15	0.27
15	7.94	2.50	4.45	0.17
16	0.98	8.24	4.68	0.20
17	12.30	10.30	4.95	0.23
18	12.00	-3.51	5.35	0.13
19	11.70	-4.29	5.62	0.13
20	-11.10	-6.47	5.92	0.23
21	-7.72	10.10	6.92	0.57
22	-18.00	4.84	7.88	0.17
23	-7.87	9.17	8.08	0.60
24	-1.35	9.62	8.75	0.43
25	-8.08	-0.18	9.35	0.13
26	-0.81	-0.33	9.55	0.30
27	-1.39	-0.24	9.98	0.20
28	3.10	-1.85	10.20	0.33
29	9.50	-2.16	10.60	0.17
30	13.70	9.53	10.90	0.17
31	13.90	6.30	11.10	0.13
32	14.60	9.37	11.30	0.73
33	12.60	6.24	12.00	1.87
