1	-1.94	-2.48	0.02	0.23
2	0.74	-2.92	0.28	0.27
3	-8.06	-15.70	0.62	0.23
4	-9.92	-11.80	0.92	0.23
5	-9.24	-15.80	1.18	0.30
6	-3.52	-15.70	1.82	0.17
7	-0.54	-1.76	2.02	0.37
8	-10.80	-9.81	2.62	0.30
9	-12.40	-10.70	2.95	0.17
10	-15.10	-14.50	3.25	0.40
11	-18.60	-0.87	3.78	0.50
12	-15.30	-0.75	4.32	0.20
13	-12.50	-0.99	4.55	0.60
14	-3.83	-2.51	5.35	0.13
15	-14.90	3.43	5.62	0.27
16	-17.00	3.44	5.92	0.13
17	-16.50	7.56	6.12	0.13
18	14.50	-0.71	6.35	0.17
19	12.30	-0.30	6.55	0.13
20	2.95	-3.86	6.72	0.13
21	10.30	-5.72	6.88	0.17
22	15.50	-5.64	7.08	0.10
23	13.00	-9.51	7.22	0.53
24	11.70	-9.93	7.78	0.17
25	14.60	-9.57	7.98	0.43
26	13.20	-7.32	8.45	0.40
27	15.20	-2.64	8.88	0.27
28	6.90	-2.39	9.18	0.50
29	8.35	-4.27	9.72	0.10
30	7.90	0.04	9.85	0.40
31	10.40	-1.37	10.30	0.33
32	7.60	1.29	10.70	0.27
33	15.40	3.92	11.00	0.60
34	15.10	7.63	11.60	0.23
35	17.00	8.18	11.90	0.20
36	18.20	12.80	12.20	0.63
37	16.90	-0.54	12.90	0.10
38	16.20	-3.48	13.00	0.40
39	16.80	-1.21	13.40	0.47
40	18.80	-0.70	13.90	0.20
41	-0.09	2.27	14.20	0.20
