1	-2.98	1.47	0.02	0.20
2	1.37	0.04	0.25	0.50
3	-9.64	-12.80	0.92	0.13
4	-13.80	-13.00	1.08	0.17
5	-15.80	-13.10	1.28	0.20
6	-9.16	-14.20	1.52	0.27
7	-5.10	-12.60	2.02	0.53
8	1.52	-1.96	2.72	0.80
9	1.39	-3.46	3.55	0.77
10	1.07	-0.14	4.35	0.33
11	7.59	-0.07	4.72	0.57
12	8.31	-1.78	5.32	0.37
13	7.35	0.28	5.72	0.57
14	13.10	10.20	6.32	0.23
15	15.40	9.81	6.58	0.23
16	13.70	5.87	6.85	0.60
17	13.80	-2.93	7.48	0.87
18	13.10	-3.58	8.38	0.80
19	-7.71	-6.40	9.28	0.30
20	-11.40	-7.84	9.62	0.50
21	-7.24	-5.60	10.20	0.30
22	-10.10	-7.54	10.50	0.57
23	-4.16	-0.17	11.20	0.20
24	0.48	-2.76	11.40	0.73
25	1.20	-1.79	12.20	1.00
26	8.11	-1.79	13.20	0.27
27	7.66	0.42	13.50	0.93
28	8.04	-1.46	14.50	0.17
