1	2.58	-2.91	0.02	0.13
2	-4.75	-5.12	0.25	0.10
3	-7.97	-9.02	0.38	0.23
4	3.75	-3.06	0.72	0.50
5	12.60	-2.32	1.32	0.20
6	17.90	-3.55	1.58	0.17
7	17.20	-5.05	1.82	0.13
8	15.10	-9.35	2.02	0.17
9	-0.45	-14.30	2.28	0.10
10	-6.25	-18.10	2.48	0.23
11	-6.36	-13.80	2.75	0.10
12	-3.21	-15.30	3.32	0.10
13	15.70	1.91	3.55	0.10
14	-12.50	-18.70	3.95	0.20
15	-5.23	-17.90	4.28	0.17
16	-7.11	-17.10	4.55	0.37
17	-3.63	-18.20	4.98	0.10
18	-6.01	-8.52	5.32	0.17
19	-5.60	-10.80	5.55	0.13
20	1.19	-2.88	6.02	0.27
21	5.59	-3.01	6.32	0.30
22	3.61	-6.01	6.68	0.60
23	5.83	-1.96	7.35	0.40
24	4.91	-3.33	7.85	0.30
25	4.80	-7.66	8.18	0.17
26	4.10	-5.53	8.38	0.27
27	5.84	-5.47	8.68	0.17
28	12.10	-4.33	8.95	0.10
29	16.80	7.67	9.22	0.13
30	16.90	3.59	9.58	0.23
31	19.60	11.90	10.60	0.17
32	19.10	8.58	10.80	0.20
33	16.60	4.16	11.20	0.23
34	16.10	1.29	11.40	0.30
35	11.50	-6.10	11.80	0.23
36	16.90	-6.19	12.10	0.23
37	15.50	-9.90	12.40	0.13
38	13.40	-11.60	12.60	0.20
39	15.50	-9.03	12.90	0.13
40	15.90	-9.33	13.10	0.63
41	15.30	-7.28	13.70	0.20
