1	-0.98	-2.39	0.02	0.20
2	0.49	-3.47	0.25	0.50
3	0.07	-1.80	0.98	0.30
4	-9.58	-7.71	2.28	0.23
5	-8.39	-9.52	2.55	0.10
6	-9.91	-7.10	2.68	0.10
7	0.14	-9.12	2.85	0.27
8	5.13	-12.20	3.15	0.17
9	5.92	-2.18	3.35	0.17
10	11.40	-3.61	3.62	0.17
11	12.50	-2.90	3.92	0.17
12	6.86	-2.86	4.18	0.23
13	-1.37	-1.77	4.48	0.13
14	-13.80	0.84	4.68	0.17
15	-6.58	3.49	4.92	0.33
16	-15.70	11.00	5.32	0.13
17	-16.80	8.49	5.48	0.17
18	-17.60	5.21	5.68	0.13
19	12.20	6.61	5.92	0.30
20	12.20	4.83	6.42	0.40
21	13.70	8.71	6.85	0.70
22	13.00	10.70	7.58	0.67
23	11.90	12.80	8.28	0.43
24	13.30	12.50	8.75	0.37
25	5.76	-1.00	9.18	0.13
26	0.43	-2.17	9.35	0.33
27	2.10	-2.19	9.72	0.33
28	12.50	9.35	10.10	0.40
29	13.30	11.50	10.60	0.63
30	3.37	-0.98	11.30	0.13
31	6.47	-1.82	11.40	0.17
32	11.40	-3.41	11.60	0.17
33	12.60	9.62	12.00	0.67
34	11.90	-2.83	12.70	0.10
35	12.60	-3.70	12.90	0.23
36	12.70	8.63	13.20	0.57
37	12.10	5.07	13.80	0.67
38	0.86	-1.34	14.50	0.23
