1	-2.50	-0.06	0.22	0.17
2	-0.93	-1.32	0.42	1.00
3	-2.09	-2.87	1.45	0.33
4	0.76	-2.92	1.82	0.30
5	-8.93	-4.95	2.22	0.20
6	-11.00	-6.24	2.48	0.40
7	-12.90	-11.60	2.95	0.13
8	-11.90	-9.27	3.35	0.43
9	-7.47	-10.30	3.88	0.50
10	-9.74	-11.30	4.58	0.53
11	-7.53	-10.60	5.15	0.20
12	-5.21	-11.40	5.42	0.10
13	-1.61	-10.50	5.55	0.20
14	-5.01	-10.50	5.82	0.10
15	0.34	-2.02	5.95	0.47
16	-2.37	-3.10	6.45	0.47
17	0.48	-3.06	6.95	0.47
18	5.81	0.30	7.45	1.47
19	7.88	-0.32	8.95	0.17
20	13.20	-2.11	9.15	0.60
21	15.20	-0.55	9.78	1.20
22	7.28	0.75	11.00	0.23
23	13.00	8.85	11.30	0.27
24	12.30	5.88	11.60	0.87
25	13.60	6.88	12.50	0.67
26	14.40	8.88	13.20	0.20
27	13.50	8.16	13.70	0.73
28	14.40	10.20	14.40	0.33
