1	0.21	-4.95	0.02	0.13
2	11.30	-5.79	0.18	0.20
3	5.54	-4.19	0.42	0.23
4	1.66	-2.97	0.68	0.10
5	13.90	11.40	1.05	0.47
6	-16.10	8.37	1.58	0.23
7	-18.00	10.20	1.85	0.30
8	-20.10	-0.34	2.18	0.40
9	-16.30	-15.60	2.65	0.13
10	-18.40	-13.50	2.82	0.13
11	-18.60	-15.30	2.98	0.10
12	-11.50	-15.60	3.12	0.40
13	-8.71	-15.90	3.62	0.20
14	-12.60	-15.10	3.85	0.23
15	-5.65	-15.10	4.12	0.30
16	0.40	-14.90	4.45	0.30
17	2.39	-14.90	4.78	0.17
18	-11.10	-13.80	5.02	0.27
19	-12.90	-9.22	5.35	0.27
20	-4.14	-7.83	5.65	0.10
21	0.59	-2.29	5.78	0.23
22	-1.61	-4.42	6.05	0.57
23	-0.24	-4.89	6.65	0.67
24	-1.53	-3.20	7.35	0.10
25	5.22	-2.52	7.48	0.60
26	11.70	7.39	8.15	0.20
27	10.90	3.96	8.38	0.87
28	12.50	8.54	9.28	0.23
29	3.05	-2.72	9.58	0.23
30	10.80	-4.40	9.85	0.20
31	2.18	-4.84	10.10	0.23
32	-5.26	-4.01	10.40	0.23
33	0.42	-3.22	10.60	0.37
34	5.73	-2.74	11.00	0.23
35	13.50	11.20	11.30	0.53
36	10.10	-7.75	11.90	0.20
37	8.16	-10.10	12.20	0.53
38	12.40	-3.36	12.80	0.17
39	5.47	-4.39	13.00	0.17
40	12.00	-3.03	13.20	0.33
41	-0.00	-3.21	13.60	0.17
42	-11.00	10.70	13.80	0.20
43	-7.79	7.99	14.00	0.13
44	-18.00	9.88	14.20	0.33
45	-19.20	1.79	14.60	0.27
